order_id,customer_id,store_id,employee_id,order_date,order_status,channel,payment_method,shipping_city,shipping_state,shipping_country,shipping_cost,total_amount
43505,4835,,60,2023-09-20,Completed,Online,Net Banking,Patna,Bihar,India,173.01,72676.33
43506,2252,,50,2023-09-21,Completed,Online,Credit Card,Guwahati,Assam,India,114.93,53154.24
43507,1419,,75,2024-07-08,Completed,Online,Debit Card,Delhi,Delhi,India,309.65,247542.0
43508,9916,13.0,99,2025-06-15,Completed,Store,Net Banking,Mumbai,Maharashtra,India,287.28,111074.37
43509,9349,,76,2024-02-05,Completed,Online,UPI,Hyderabad,Telangana,India,2.74,246101.09
43510,4631,,53,2024-10-31,Cancelled,Online,Cash on Delivery,Delhi,Delhi,India,499.18,48903.26
43511,3004,,41,2023-07-08,Completed,Online,UPI,Raipur,Chhattisgarh,India,407.49,65618.21
43512,8394,2.0,32,2023-08-05,Completed,Store,UPI,Delhi,Delhi,India,331.41,237911.66
43513,3241,,93,2023-09-18,Cancelled,Online,Net Banking,Hyderabad,Telangana,India,347.38,186110.45
43514,9761,,50,2025-11-24,Completed,Online,Cash on Delivery,Surat,Gujarat,India,274.83,71174.03
43515,9544,,67,2025-09-08,Completed,Online,Debit Card,Kolkata,West Bengal,India,134.63,102997.5
43516,4766,,30,2025-12-24,Completed,Online,Net Banking,Chennai,Tamil Nadu,India,440.9,19993.27
43517,8597,,21,2023-03-16,Completed,Online,Net Banking,Kolkata,West Bengal,India,447.01,50283.06
43518,1385,11.0,76,2024-09-18,Completed,Store,Debit Card,Nagpur,Maharashtra,India,125.89,46634.79
43519,5549,,3,2025-01-31,Completed,Online,Cash on Delivery,Pune,Maharashtra,India,479.82,413269.13
43520,6768,,57,2024-09-04,Cancelled,Online,Net Banking,Indore,Madhya Pradesh,India,274.84,29462.94
43521,5149,11.0,11,2024-08-19,Completed,Store,Net Banking,Hyderabad,Telangana,India,18.63,59900.67
43522,7882,,10,2025-09-29,Completed,Online,Credit Card,Chennai,Tamil Nadu,India,194.92,26291.19
43523,53,,94,2023-11-10,Cancelled,Online,Credit Card,Delhi,Delhi,India,386.53,209217.33
43524,5318,,92,2024-07-22,Completed,Online,Credit Card,Jaipur,Rajasthan,India,220.1,122060.25
43525,8603,,26,2023-12-20,Completed,Online,Cash on Delivery,Ahmedabad,Gujarat,India,30.88,79250.08
43526,5203,,31,2024-12-24,Completed,Online,Credit Card,Raipur,Chhattisgarh,India,318.64,231829.65
43527,2719,,46,2023-10-18,Completed,Online,Debit Card,Lucknow,Uttar Pradesh,India,68.6,28389.16
43528,8372,,44,2023-01-08,Completed,Online,Net Banking,Hyderabad,Telangana,India,400.32,78550.22
43529,5066,3.0,92,2024-11-23,Completed,Store,Debit Card,Surat,Gujarat,India,459.77,106131.5
43530,3703,,100,2025-08-27,Completed,Online,Credit Card,Pune,Maharashtra,India,234.11,326193.65
43531,3046,,11,2023-12-14,Completed,Online,Net Banking,Chandigarh,Chandigarh,India,17.02,171920.03
43532,2081,8.0,98,2024-01-24,Cancelled,Store,UPI,Jaipur,Rajasthan,India,344.69,62102.29
43533,6205,,56,2024-03-28,Cancelled,Online,Credit Card,Kochi,Kerala,India,313.28,23645.19
43534,500,2.0,47,2024-02-08,Completed,Store,Cash on Delivery,Mumbai,Maharashtra,India,235.1,12282.9
43535,2522,,54,2025-05-15,Completed,Online,UPI,Lucknow,Uttar Pradesh,India,286.78,155794.43
43536,1580,,66,2024-06-13,Cancelled,Online,Credit Card,Hyderabad,Telangana,India,169.67,8009.4
43537,8030,14.0,25,2024-09-20,Cancelled,Store,UPI,Delhi,Delhi,India,177.62,82915.02
43538,1504,,42,2025-05-25,Completed,Online,Credit Card,Bhubaneswar,Odisha,India,446.2,91978.63
43539,3906,,46,2024-07-20,Completed,Online,Credit Card,Bengaluru,Karnataka,India,296.87,204571.92
43540,5119,,57,2024-07-26,Completed,Online,UPI,Patna,Bihar,India,265.94,135763.28
43541,3493,,6,2025-02-17,Completed,Online,Debit Card,Lucknow,Uttar Pradesh,India,314.38,125248.61
43542,5916,,3,2023-03-28,Completed,Online,Debit Card,Bhubaneswar,Odisha,India,325.91,307861.23
43543,5943,,95,2025-01-17,Cancelled,Online,Net Banking,Delhi,Delhi,India,6.13,299528.88
43544,7363,,96,2023-07-21,Completed,Online,Cash on Delivery,Indore,Madhya Pradesh,India,230.9,290412.73
43545,7955,,43,2023-01-09,Completed,Online,Credit Card,Mumbai,Maharashtra,India,31.14,85326.62
43546,9472,,85,2023-12-31,Completed,Online,Credit Card,Delhi,Delhi,India,165.24,161011.03
43547,6241,18.0,11,2023-10-03,Completed,Store,Cash on Delivery,Kolkata,West Bengal,India,408.1,261985.84
43548,7369,,15,2023-12-28,Cancelled,Online,UPI,Patna,Bihar,India,27.98,141250.4
43549,9625,,35,2023-09-12,Completed,Online,Debit Card,Bengaluru,Karnataka,India,251.75,176711.24
43550,7736,,23,2023-07-13,Completed,Online,Net Banking,Bhubaneswar,Odisha,India,19.43,172753.74
43551,8818,,99,2024-01-16,Completed,Online,Debit Card,Patna,Bihar,India,406.68,315959.72
43552,5332,,72,2024-03-03,Completed,Online,Cash on Delivery,Indore,Madhya Pradesh,India,205.45,419800.47
43553,9082,19.0,39,2024-09-14,Completed,Store,Credit Card,Patna,Bihar,India,180.47,190024.65
43554,4186,4.0,31,2025-01-03,Completed,Store,Debit Card,Ahmedabad,Gujarat,India,280.55,23700.65
43555,1704,,89,2023-08-02,Cancelled,Online,Debit Card,Indore,Madhya Pradesh,India,318.43,144119.57
43556,3623,,16,2025-08-11,Completed,Online,Debit Card,Nagpur,Maharashtra,India,109.9,156340.07
43557,1292,18.0,84,2024-01-07,Completed,Store,Cash on Delivery,Raipur,Chhattisgarh,India,299.06,222224.41
43558,4519,,25,2025-09-18,Completed,Online,Credit Card,Ahmedabad,Gujarat,India,162.0,109835.45
43559,5557,20.0,67,2025-09-03,Completed,Store,Cash on Delivery,Chennai,Tamil Nadu,India,460.51,270993.15
43560,7377,,68,2025-05-01,Completed,Online,UPI,Kochi,Kerala,India,428.34,36910.79
43561,5532,,4,2023-10-09,Completed,Online,Net Banking,Chandigarh,Chandigarh,India,348.59,100583.79
43562,9668,,86,2024-10-16,Completed,Online,Debit Card,Jaipur,Rajasthan,India,425.18,12096.44
43563,298,,43,2023-06-11,Completed,Online,Credit Card,Nagpur,Maharashtra,India,351.24,119518.79
43564,996,,41,2025-12-17,Completed,Online,Cash on Delivery,Delhi,Delhi,India,296.37,56519.36
43565,1600,,73,2024-04-13,Completed,Online,UPI,Guwahati,Assam,India,448.3,69059.63
43566,6915,,92,2023-10-04,Cancelled,Online,Credit Card,Kolkata,West Bengal,India,327.74,282771.59
43567,1024,,59,2025-05-12,Completed,Online,Debit Card,Bhubaneswar,Odisha,India,172.8,207735.98
43568,1773,,36,2024-09-10,Completed,Online,Net Banking,Kochi,Kerala,India,137.65,194814.23
43569,7050,,20,2025-01-06,Completed,Online,Net Banking,Pune,Maharashtra,India,322.29,56326.66
43570,1788,,55,2024-09-08,Cancelled,Online,Net Banking,Chandigarh,Chandigarh,India,321.77,14832.09
43571,2225,1.0,55,2025-03-21,Completed,Store,Debit Card,Nagpur,Maharashtra,India,19.31,37930.96
43572,714,2.0,75,2025-05-01,Cancelled,Store,Cash on Delivery,Raipur,Chhattisgarh,India,475.92,57723.38
43573,3157,,43,2023-09-14,Completed,Online,Cash on Delivery,Pune,Maharashtra,India,43.78,136949.32
43574,6027,,74,2025-03-05,Completed,Online,Net Banking,Pune,Maharashtra,India,148.5,4990.09
43575,2042,,42,2023-04-30,Cancelled,Online,Credit Card,Chandigarh,Chandigarh,India,105.84,37033.46
43576,9771,,39,2025-06-19,Completed,Online,Debit Card,Kolkata,West Bengal,India,427.31,272015.15
43577,8399,,7,2024-06-28,Completed,Online,Debit Card,Ahmedabad,Gujarat,India,127.43,257203.83
43578,5522,,68,2025-06-14,Cancelled,Online,UPI,Patna,Bihar,India,131.41,189901.23
43579,8079,18.0,33,2023-05-19,Cancelled,Store,UPI,Bengaluru,Karnataka,India,13.73,1273.59
43580,3735,,30,2023-11-14,Completed,Online,Net Banking,Pune,Maharashtra,India,404.1,133205.65
43581,6327,,41,2023-09-07,Completed,Online,Credit Card,Lucknow,Uttar Pradesh,India,161.28,228361.27
43582,7875,,88,2025-06-27,Completed,Online,Debit Card,Surat,Gujarat,India,98.3,29016.73
43583,9697,,17,2023-03-14,Completed,Online,UPI,Surat,Gujarat,India,231.94,184368.6
43584,9414,,60,2023-10-26,Completed,Online,Debit Card,Guwahati,Assam,India,332.07,132721.78
43585,4362,,16,2023-12-14,Completed,Online,Cash on Delivery,Jaipur,Rajasthan,India,418.42,36678.68
43586,3630,18.0,19,2024-01-08,Completed,Store,Debit Card,Kochi,Kerala,India,94.1,117722.24
43587,1603,,12,2025-10-12,Completed,Online,Net Banking,Bhubaneswar,Odisha,India,172.02,464668.08
43588,6578,,90,2024-12-01,Completed,Online,UPI,Hyderabad,Telangana,India,365.7,118867.9
43589,8763,,54,2024-11-21,Completed,Online,Credit Card,Chennai,Tamil Nadu,India,84.13,312827.36
43590,3665,10.0,45,2025-10-12,Cancelled,Store,Net Banking,Bhubaneswar,Odisha,India,346.36,103970.4
43591,5011,,98,2024-07-08,Cancelled,Online,Cash on Delivery,Hyderabad,Telangana,India,290.1,322931.88
43592,6992,,58,2024-12-29,Completed,Online,Cash on Delivery,Hyderabad,Telangana,India,380.76,453755.57
43593,9367,,97,2024-01-20,Completed,Online,Net Banking,Raipur,Chhattisgarh,India,291.24,144538.05
43594,3465,,86,2023-02-16,Completed,Online,Debit Card,Ahmedabad,Gujarat,India,236.57,155357.12
43595,4632,,72,2024-02-02,Completed,Online,Net Banking,Mumbai,Maharashtra,India,447.16,284656.62
43596,3247,,90,2023-12-23,Completed,Online,Cash on Delivery,Chennai,Tamil Nadu,India,108.09,213682.06
43597,9743,,21,2024-04-01,Completed,Online,Credit Card,Kolkata,West Bengal,India,358.08,30462.39
43598,9379,12.0,10,2023-08-19,Cancelled,Store,Credit Card,Bengaluru,Karnataka,India,447.36,374842.46
43599,3654,,63,2025-04-09,Completed,Online,Net Banking,Kochi,Kerala,India,416.65,148625.65
43600,2531,,32,2024-07-28,Completed,Online,Credit Card,Bhubaneswar,Odisha,India,448.81,63084.25
43601,9286,,57,2025-12-03,Completed,Online,Net Banking,Delhi,Delhi,India,292.35,142596.74
43602,7773,,65,2025-04-21,Cancelled,Online,Net Banking,Bhubaneswar,Odisha,India,75.2,256035.58
43603,6635,11.0,73,2025-05-12,Cancelled,Store,UPI,Bhopal,Madhya Pradesh,India,478.29,18927.84
43604,6407,2.0,59,2024-06-04,Cancelled,Store,Debit Card,Surat,Gujarat,India,445.31,158793.8
43605,448,,16,2025-04-15,Completed,Online,Cash on Delivery,Lucknow,Uttar Pradesh,India,72.67,11304.83
43606,9476,,39,2024-01-11,Completed,Online,Credit Card,Raipur,Chhattisgarh,India,301.66,141637.57
43607,608,,84,2025-10-08,Completed,Online,Debit Card,Pune,Maharashtra,India,15.91,48082.26
43608,2729,,98,2023-03-14,Cancelled,Online,Cash on Delivery,Mumbai,Maharashtra,India,179.58,136287.03
43609,5591,,15,2023-06-21,Completed,Online,UPI,Nagpur,Maharashtra,India,176.43,7808.66
43610,7436,,24,2023-04-14,Completed,Online,Credit Card,Nagpur,Maharashtra,India,488.94,306683.14
43611,5831,,17,2025-11-14,Cancelled,Online,Net Banking,Patna,Bihar,India,204.65,115941.06
43612,9448,,65,2025-01-30,Completed,Online,Debit Card,Nagpur,Maharashtra,India,166.52,64553.99
43613,2088,,98,2024-08-02,Completed,Online,Debit Card,Chennai,Tamil Nadu,India,437.34,133001.47
43614,2085,1.0,2,2025-07-30,Completed,Store,Cash on Delivery,Pune,Maharashtra,India,376.28,213567.73
43615,9989,,65,2025-05-31,Completed,Online,UPI,Lucknow,Uttar Pradesh,India,284.23,213623.94
43616,7452,,28,2024-01-22,Completed,Online,Cash on Delivery,Jaipur,Rajasthan,India,188.62,165668.97
43617,6742,19.0,25,2025-01-08,Completed,Store,Net Banking,Bhubaneswar,Odisha,India,381.93,117624.18
43618,2891,7.0,45,2023-01-10,Completed,Store,Net Banking,Jaipur,Rajasthan,India,238.17,10717.43
43619,5456,2.0,42,2023-03-09,Completed,Store,Cash on Delivery,Lucknow,Uttar Pradesh,India,270.34,56511.72
43620,8154,,74,2023-04-30,Completed,Online,Debit Card,Hyderabad,Telangana,India,297.37,146054.77
43621,4704,,87,2023-12-20,Completed,Online,UPI,Pune,Maharashtra,India,352.99,275494.63
43622,8311,,18,2023-07-16,Completed,Online,Debit Card,Surat,Gujarat,India,182.12,111926.23
43623,4838,,41,2024-05-08,Completed,Online,Net Banking,Delhi,Delhi,India,178.6,100559.37
43624,8091,,83,2024-11-28,Completed,Online,UPI,Guwahati,Assam,India,377.08,296274.31
43625,4709,,7,2024-12-15,Completed,Online,Cash on Delivery,Nagpur,Maharashtra,India,350.25,311406.74
43626,6023,,13,2023-05-25,Completed,Online,Credit Card,Bengaluru,Karnataka,India,317.35,126483.12
43627,3733,,89,2024-07-22,Completed,Online,Cash on Delivery,Surat,Gujarat,India,245.7,123589.89
43628,8773,,37,2023-08-20,Completed,Online,Net Banking,Bhopal,Madhya Pradesh,India,357.17,151463.56
43629,918,,82,2024-10-13,Completed,Online,UPI,Pune,Maharashtra,India,412.81,157071.98
43630,5111,11.0,45,2024-02-25,Completed,Store,Net Banking,Delhi,Delhi,India,133.1,91408.72
43631,9824,,3,2023-08-16,Cancelled,Online,Debit Card,Bhopal,Madhya Pradesh,India,70.36,239039.95
43632,5514,,51,2023-04-06,Completed,Online,Cash on Delivery,Patna,Bihar,India,250.18,266873.32
43633,6648,18.0,94,2023-05-11,Completed,Store,Net Banking,Kolkata,West Bengal,India,457.64,119089.56
43634,1107,,59,2025-06-14,Completed,Online,Debit Card,Hyderabad,Telangana,India,359.97,182910.17
43635,6525,,37,2023-04-12,Completed,Online,Cash on Delivery,Chennai,Tamil Nadu,India,30.44,108851.61
43636,879,,61,2023-09-01,Completed,Online,Debit Card,Surat,Gujarat,India,277.78,251497.11
43637,9515,,89,2025-06-26,Completed,Online,Credit Card,Chennai,Tamil Nadu,India,221.53,333384.05
43638,6538,,90,2024-07-04,Completed,Online,UPI,Bhubaneswar,Odisha,India,15.72,264142.73
43639,2707,,3,2024-09-22,Completed,Online,Cash on Delivery,Surat,Gujarat,India,247.0,15922.94
43640,2634,,35,2025-05-04,Completed,Online,Net Banking,Indore,Madhya Pradesh,India,207.47,232762.98
43641,3429,,26,2025-03-26,Completed,Online,Credit Card,Ahmedabad,Gujarat,India,278.88,197137.64
43642,497,,5,2024-10-16,Completed,Online,Debit Card,Kolkata,West Bengal,India,232.82,115571.46
43643,2908,,92,2024-04-16,Completed,Online,Credit Card,Lucknow,Uttar Pradesh,India,100.02,79298.53
43644,8886,,42,2024-08-29,Completed,Online,Debit Card,Delhi,Delhi,India,484.82,294805.01
43645,405,4.0,7,2024-08-10,Completed,Store,Debit Card,Pune,Maharashtra,India,367.68,246599.95
43646,167,13.0,15,2024-09-08,Cancelled,Store,Credit Card,Kochi,Kerala,India,152.99,191266.32
43647,8021,13.0,42,2024-04-05,Completed,Store,Debit Card,Bhubaneswar,Odisha,India,16.57,69650.31
43648,6243,,61,2025-10-12,Cancelled,Online,Credit Card,Hyderabad,Telangana,India,421.75,203382.84
43649,6669,,55,2024-01-08,Completed,Online,Net Banking,Chandigarh,Chandigarh,India,329.21,92195.06
43650,8837,14.0,87,2024-07-15,Cancelled,Store,UPI,Bhubaneswar,Odisha,India,341.43,586567.52
43651,5180,,16,2024-06-24,Completed,Online,Debit Card,Nagpur,Maharashtra,India,233.58,123792.23
43652,9565,6.0,9,2025-05-04,Completed,Store,Cash on Delivery,Ahmedabad,Gujarat,India,1.99,125839.62
43653,5898,,18,2025-12-17,Cancelled,Online,Cash on Delivery,Bhubaneswar,Odisha,India,192.83,87442.63
43654,7963,2.0,45,2023-12-10,Completed,Store,UPI,Pune,Maharashtra,India,305.05,68174.57
43655,856,,45,2023-05-18,Completed,Online,UPI,Bengaluru,Karnataka,India,441.78,115465.42
43656,455,,33,2025-07-17,Completed,Online,Debit Card,Bengaluru,Karnataka,India,78.55,152909.78
43657,4104,,8,2023-12-04,Completed,Online,Cash on Delivery,Patna,Bihar,India,313.29,128562.21
43658,8224,,71,2024-09-20,Cancelled,Online,UPI,Pune,Maharashtra,India,179.52,211876.86
43659,5690,,47,2023-06-14,Completed,Online,Net Banking,Surat,Gujarat,India,232.45,87931.88
43660,6551,9.0,27,2025-09-17,Completed,Store,Credit Card,Bhopal,Madhya Pradesh,India,124.8,140085.75
43661,8452,,40,2025-12-30,Completed,Online,Debit Card,Chennai,Tamil Nadu,India,184.89,200563.83
43662,4894,,77,2025-04-17,Completed,Online,Credit Card,Bhopal,Madhya Pradesh,India,141.09,143268.97
43663,8460,15.0,82,2025-11-01,Cancelled,Store,Net Banking,Surat,Gujarat,India,493.1,124638.41
43664,5871,,68,2025-08-21,Cancelled,Online,UPI,Ahmedabad,Gujarat,India,224.39,198725.36
43665,3725,,69,2024-10-15,Completed,Online,Net Banking,Bhubaneswar,Odisha,India,384.86,291425.76
43666,9467,,53,2025-05-11,Completed,Online,Credit Card,Guwahati,Assam,India,225.65,51692.57
43667,9896,,92,2024-02-25,Completed,Online,Credit Card,Kolkata,West Bengal,India,46.42,109222.86
43668,2593,,42,2025-05-07,Completed,Online,Credit Card,Kolkata,West Bengal,India,395.25,336729.61
43669,6657,,37,2024-07-23,Completed,Online,Credit Card,Delhi,Delhi,India,343.68,159460.15
43670,9795,,27,2023-01-16,Completed,Online,UPI,Delhi,Delhi,India,258.34,128842.09
43671,5912,,37,2023-02-22,Completed,Online,Cash on Delivery,Mumbai,Maharashtra,India,27.82,209715.06
43672,1784,,91,2023-07-31,Completed,Online,Net Banking,Indore,Madhya Pradesh,India,117.55,241696.83
43673,8331,7.0,65,2023-03-13,Completed,Store,Cash on Delivery,Patna,Bihar,India,82.27,277819.33
43674,6485,,18,2024-11-09,Cancelled,Online,Credit Card,Bhubaneswar,Odisha,India,22.75,81228.02
43675,1386,,16,2023-02-06,Completed,Online,Net Banking,Raipur,Chhattisgarh,India,268.63,145696.02
43676,7076,4.0,34,2024-10-16,Completed,Store,Credit Card,Bhubaneswar,Odisha,India,246.47,229686.47
43677,9105,,38,2023-10-13,Completed,Online,Debit Card,Delhi,Delhi,India,120.88,266676.57
43678,5434,,86,2023-01-19,Completed,Online,Credit Card,Chandigarh,Chandigarh,India,25.17,268683.77
43679,4377,,45,2023-06-04,Completed,Online,Debit Card,Indore,Madhya Pradesh,India,408.77,98991.15
43680,607,,98,2024-07-07,Completed,Online,UPI,Kolkata,West Bengal,India,479.02,136629.27
43681,4950,,68,2023-10-01,Completed,Online,Net Banking,Mumbai,Maharashtra,India,448.91,307154.79
43682,7485,20.0,93,2024-03-19,Completed,Store,UPI,Hyderabad,Telangana,India,55.24,278297.16
43683,5008,11.0,65,2025-12-14,Completed,Store,Credit Card,Delhi,Delhi,India,192.1,325751.11
43684,110,5.0,62,2025-08-23,Completed,Store,Debit Card,Kochi,Kerala,India,206.2,193049.92
43685,3406,9.0,51,2023-08-06,Completed,Store,UPI,Pune,Maharashtra,India,350.78,4276.04
43686,389,,42,2024-05-07,Completed,Online,UPI,Mumbai,Maharashtra,India,27.8,235799.27
43687,6256,,55,2024-12-17,Completed,Online,Cash on Delivery,Hyderabad,Telangana,India,263.59,302632.39
43688,684,,30,2023-05-19,Completed,Online,UPI,Kochi,Kerala,India,2.26,203451.71
43689,7718,,44,2023-10-06,Completed,Online,Debit Card,Bhopal,Madhya Pradesh,India,288.46,70044.52
43690,1745,,14,2025-10-03,Completed,Online,Cash on Delivery,Raipur,Chhattisgarh,India,345.41,108101.79
43691,1171,,23,2025-12-21,Completed,Online,Net Banking,Indore,Madhya Pradesh,India,52.18,55742.53
43692,9505,,95,2023-07-22,Cancelled,Online,Cash on Delivery,Lucknow,Uttar Pradesh,India,433.43,187640.66
43693,8693,,40,2024-05-31,Completed,Online,Credit Card,Nagpur,Maharashtra,India,155.71,51429.29
43694,8484,8.0,15,2023-05-08,Completed,Store,Cash on Delivery,Patna,Bihar,India,472.79,194317.47
43695,1607,,67,2024-01-22,Cancelled,Online,UPI,Kolkata,West Bengal,India,169.24,183711.98
43696,2504,,82,2024-04-19,Completed,Online,Debit Card,Mumbai,Maharashtra,India,263.71,100382.51
43697,5930,,81,2025-01-27,Completed,Online,UPI,Indore,Madhya Pradesh,India,419.73,71739.06
43698,4740,,9,2025-10-19,Completed,Online,Credit Card,Chennai,Tamil Nadu,India,430.18,43053.67
43699,3079,,67,2024-11-17,Completed,Online,Cash on Delivery,Chennai,Tamil Nadu,India,328.26,19215.05
43700,6826,,81,2024-06-30,Cancelled,Online,UPI,Kochi,Kerala,India,253.52,157982.25
43701,8297,,75,2024-05-08,Completed,Online,Net Banking,Indore,Madhya Pradesh,India,185.24,266206.58
43702,3775,,59,2025-04-02,Completed,Online,Net Banking,Hyderabad,Telangana,India,370.16,171238.75
43703,9826,6.0,25,2023-01-16,Completed,Store,UPI,Chennai,Tamil Nadu,India,431.56,149182.3
43704,198,,11,2025-08-05,Cancelled,Online,Credit Card,Bengaluru,Karnataka,India,327.75,67470.42
43705,8004,7.0,5,2025-02-23,Completed,Store,Debit Card,Bhopal,Madhya Pradesh,India,342.05,283294.33
43706,806,,12,2025-01-10,Completed,Online,UPI,Hyderabad,Telangana,India,66.71,507065.72
43707,4875,7.0,72,2024-02-01,Completed,Store,Debit Card,Lucknow,Uttar Pradesh,India,21.22,165499.74
43708,3583,6.0,26,2024-02-18,Completed,Store,Credit Card,Guwahati,Assam,India,157.71,186018.62
43709,1911,,88,2025-07-02,Completed,Online,Debit Card,Pune,Maharashtra,India,350.05,65636.18
43710,8902,,94,2025-03-27,Completed,Online,Credit Card,Ahmedabad,Gujarat,India,407.8,306787.98
43711,9199,,89,2024-03-20,Completed,Online,Net Banking,Ahmedabad,Gujarat,India,323.91,217425.27
43712,8818,,85,2023-07-18,Completed,Online,Credit Card,Patna,Bihar,India,150.78,43786.72
43713,9694,4.0,70,2024-05-06,Completed,Store,Debit Card,Chennai,Tamil Nadu,India,66.25,49219.93
43714,8969,3.0,94,2023-03-01,Completed,Store,Cash on Delivery,Bhubaneswar,Odisha,India,435.06,362209.79
43715,7313,3.0,27,2025-03-16,Completed,Store,Debit Card,Bhopal,Madhya Pradesh,India,336.33,576989.72
43716,3984,,33,2024-04-30,Completed,Online,Debit Card,Chandigarh,Chandigarh,India,354.3,139932.93
43717,4524,,28,2023-07-04,Cancelled,Online,Net Banking,Nagpur,Maharashtra,India,94.87,89870.75
43718,9730,12.0,44,2024-09-09,Completed,Store,Cash on Delivery,Raipur,Chhattisgarh,India,316.73,515837.84
43719,4392,,99,2025-01-14,Completed,Online,Cash on Delivery,Patna,Bihar,India,441.14,112646.13
43720,2347,,15,2024-05-29,Completed,Online,Debit Card,Lucknow,Uttar Pradesh,India,385.56,179459.34
43721,5025,,100,2024-06-03,Completed,Online,UPI,Mumbai,Maharashtra,India,272.74,175787.56
43722,885,,81,2023-12-12,Completed,Online,Credit Card,Raipur,Chhattisgarh,India,42.3,251408.75
43723,9948,,81,2024-11-28,Cancelled,Online,Debit Card,Guwahati,Assam,India,161.97,85518.58
43724,7442,,90,2023-09-22,Completed,Online,Net Banking,Mumbai,Maharashtra,India,111.6,312992.38
43725,7395,,73,2024-03-28,Completed,Online,Debit Card,Hyderabad,Telangana,India,311.65,237279.31
43726,949,,96,2024-04-24,Cancelled,Online,Cash on Delivery,Kolkata,West Bengal,India,316.92,53611.88
43727,9569,,85,2024-11-06,Cancelled,Online,Net Banking,Guwahati,Assam,India,365.6,73339.19
43728,5149,,51,2025-02-21,Completed,Online,Net Banking,Hyderabad,Telangana,India,280.25,41537.62
43729,2714,,4,2024-10-18,Completed,Online,Debit Card,Mumbai,Maharashtra,India,306.11,197435.39
43730,1145,,35,2025-01-09,Completed,Online,Debit Card,Guwahati,Assam,India,215.55,42416.71
43731,4726,,75,2025-06-17,Completed,Online,Credit Card,Lucknow,Uttar Pradesh,India,139.85,73122.15
43732,4337,,24,2023-04-13,Completed,Online,Debit Card,Patna,Bihar,India,489.94,207575.61
43733,3872,,71,2024-02-01,Completed,Online,UPI,Lucknow,Uttar Pradesh,India,372.53,140144.99
43734,5817,4.0,9,2025-05-20,Completed,Store,Debit Card,Kolkata,West Bengal,India,99.65,228099.54
43735,4021,,2,2024-06-09,Completed,Online,Net Banking,Mumbai,Maharashtra,India,37.89,171397.09
43736,4755,,74,2024-10-27,Completed,Online,Cash on Delivery,Chennai,Tamil Nadu,India,142.95,286108.45
43737,924,,67,2023-04-30,Completed,Online,Credit Card,Guwahati,Assam,India,359.24,259269.43
43738,9900,,94,2025-10-26,Completed,Online,UPI,Pune,Maharashtra,India,110.43,159302.05
43739,6257,,82,2024-02-03,Completed,Online,Cash on Delivery,Jaipur,Rajasthan,India,191.4,7623.56
43740,8547,8.0,17,2025-12-11,Completed,Store,UPI,Pune,Maharashtra,India,223.83,118363.28
43741,7675,,93,2023-09-10,Completed,Online,Debit Card,Bhubaneswar,Odisha,India,34.93,220627.11
43742,6306,,58,2025-02-01,Cancelled,Online,UPI,Hyderabad,Telangana,India,107.02,308989.82
43743,608,,77,2023-04-08,Completed,Online,UPI,Pune,Maharashtra,India,492.17,158289.16
43744,7780,14.0,41,2024-08-31,Cancelled,Store,Cash on Delivery,Raipur,Chhattisgarh,India,425.6,66602.95
43745,920,,93,2024-01-12,Completed,Online,Cash on Delivery,Bengaluru,Karnataka,India,239.95,244377.89
43746,1518,,1,2025-06-10,Cancelled,Online,UPI,Chandigarh,Chandigarh,India,499.94,144066.41
43747,8313,,73,2025-12-09,Cancelled,Online,Net Banking,Kolkata,West Bengal,India,64.17,223328.43
43748,6463,,50,2024-06-13,Completed,Online,Credit Card,Lucknow,Uttar Pradesh,India,102.99,485717.26
43749,1862,,82,2024-01-28,Completed,Online,Debit Card,Kolkata,West Bengal,India,236.03,56762.38
43750,2214,,19,2023-08-30,Completed,Online,Cash on Delivery,Lucknow,Uttar Pradesh,India,66.88,168932.94
43751,3759,,94,2023-10-05,Cancelled,Online,Net Banking,Ahmedabad,Gujarat,India,198.73,198583.74
43752,6865,,69,2023-04-09,Completed,Online,UPI,Bengaluru,Karnataka,India,484.4,92675.23
43753,4221,,22,2025-07-24,Completed,Online,Cash on Delivery,Mumbai,Maharashtra,India,249.85,87245.02
43754,6958,6.0,95,2024-06-27,Completed,Store,Net Banking,Mumbai,Maharashtra,India,422.0,77451.9
43755,9829,,40,2023-09-19,Completed,Online,Debit Card,Indore,Madhya Pradesh,India,283.57,258821.51
43756,7998,,98,2025-11-29,Completed,Online,Cash on Delivery,Jaipur,Rajasthan,India,278.56,262868.3
43757,8231,16.0,49,2024-10-01,Completed,Store,Net Banking,Bhopal,Madhya Pradesh,India,124.79,48670.23
43758,5270,,37,2023-06-21,Completed,Online,UPI,Kolkata,West Bengal,India,395.31,236362.83
43759,5363,13.0,96,2023-11-25,Completed,Store,Cash on Delivery,Kochi,Kerala,India,319.29,357720.24
43760,4441,,47,2025-09-09,Completed,Online,UPI,Kolkata,West Bengal,India,359.9,7333.36
43761,5447,,55,2023-09-25,Completed,Online,UPI,Patna,Bihar,India,48.76,66610.7
43762,86,,96,2024-09-28,Completed,Online,Net Banking,Chennai,Tamil Nadu,India,248.48,151797.61
43763,7643,,20,2024-06-29,Completed,Online,Debit Card,Ahmedabad,Gujarat,India,123.53,78168.75
