return_id,order_id,order_item_id,customer_id,product_id,return_date,return_quantity,return_reason,refund_amount,return_status
6976,38982,117394,379,206,2023-03-23,1,Changed Mind,9861.1,Completed
6977,38983,117398,473,831,2024-02-02,1,Product Not as Expected,72426.36,Completed
6978,38988,117414,9044,661,2025-03-02,1,Product Not as Expected,6801.17,Completed
6979,38989,117415,8462,853,2025-04-20,2,Changed Mind,72298.48,Completed
6980,38994,117433,3766,276,2024-12-06,1,Changed Mind,39861.23,Completed
6981,38997,117440,552,205,2024-12-28,4,Quality Issue,175743.12,Completed
6982,38998,117443,5760,650,2025-03-14,4,Size/Fit Issue,171335.12,Completed
6983,39005,117462,6660,221,2025-04-11,1,Product Not as Expected,9501.02,Completed
6984,39020,117509,5296,293,2024-05-29,1,Changed Mind,14013.61,Completed
6985,39042,117569,950,506,2023-11-19,2,Product Not as Expected,96441.46,Completed
6986,39047,117584,760,84,2024-12-07,1,Product Not as Expected,12692.83,Completed
6987,39057,117613,3107,350,2024-11-24,1,Size/Fit Issue,35700.73,Completed
6988,39060,117622,6403,847,2023-09-02,1,Wrong Product,86269.16,Completed
6989,39061,117626,9527,341,2023-08-02,1,Size/Fit Issue,11306.84,Completed
6990,39062,117630,9190,314,2024-08-18,1,Damaged Product,18663.84,Completed
6991,39062,117633,9190,3,2024-08-18,2,Late Delivery,86940.0,Completed
6992,39077,117682,8949,310,2024-09-22,1,Wrong Product,56308.84,Completed
6993,39079,117689,458,517,2023-12-27,3,Damaged Product,83512.74,Completed
6994,39081,117698,3397,231,2023-07-03,2,Late Delivery,43431.46,Completed
6995,39088,117716,2024,878,2023-09-17,1,Wrong Product,81467.72,Completed
6996,39089,117717,112,10,2025-01-22,1,Changed Mind,2841.22,Completed
6997,39096,117741,4009,41,2024-03-10,1,Quality Issue,47175.64,Completed
6998,39107,117760,6125,61,2023-03-15,1,Quality Issue,55328.05,Completed
6999,39107,117761,6125,900,2023-03-15,2,Size/Fit Issue,21528.18,Completed
7000,39113,117777,3393,929,2024-03-10,1,Damaged Product,38049.95,Completed
7001,39114,117778,6482,279,2025-12-27,2,Wrong Product,150348.18,Completed
7002,39115,117782,3381,716,2023-07-03,1,Product Not as Expected,37907.5,Completed
7003,39115,117783,3381,732,2023-07-03,2,Late Delivery,122306.94,Completed
7004,39143,117873,1308,307,2023-06-07,1,Late Delivery,59012.04,Completed
7005,39156,117910,5140,53,2023-12-14,1,Wrong Product,69627.87,Completed
7006,39157,117913,5300,541,2025-09-23,1,Product Not as Expected,38960.03,Completed
7007,39175,117972,3650,698,2023-04-13,1,Quality Issue,36376.6,Completed
7008,39176,117973,2745,183,2025-04-16,1,Product Not as Expected,7632.23,Completed
7009,39186,118011,5697,56,2024-09-21,1,Product Not as Expected,9324.88,Completed
7010,39187,118016,8430,370,2023-12-10,1,Damaged Product,42652.44,Completed
7011,39196,118043,2280,147,2024-02-04,1,Changed Mind,18186.11,Completed
7012,39197,118044,4388,760,2024-09-06,1,Wrong Product,14723.11,Completed
7013,39205,118068,9007,453,2024-11-26,1,Damaged Product,16365.34,Completed
7014,39206,118074,5961,626,2024-10-28,1,Size/Fit Issue,59305.86,Completed
7015,39207,118075,3383,923,2025-01-19,1,Damaged Product,3340.47,Completed
7016,39212,118095,5906,95,2025-02-09,1,Late Delivery,10076.89,Completed
7017,39217,118108,6073,359,2024-06-13,1,Size/Fit Issue,33738.98,Completed
7018,39217,118109,6073,442,2024-06-13,2,Size/Fit Issue,126928.8,Completed
7019,39218,118114,2484,900,2025-07-26,1,Damaged Product,10764.09,Completed
7020,39219,118120,2118,713,2025-09-15,1,Late Delivery,39163.32,Completed
7021,39229,118152,8819,920,2024-07-15,1,Damaged Product,34221.06,Completed
7022,39230,118155,1369,523,2025-07-21,1,Wrong Product,19573.08,Completed
7023,39231,118161,1635,454,2024-10-09,1,Damaged Product,12684.45,Completed
7024,39236,118172,9652,303,2025-01-24,1,Changed Mind,30281.73,Completed
7025,39243,118196,3334,987,2024-12-23,3,Late Delivery,156154.68,Completed
7026,39244,118199,697,278,2025-08-15,1,Quality Issue,32103.08,Completed
7027,39246,118208,479,106,2025-08-27,2,Quality Issue,93255.16,Completed
7028,39247,118211,6329,383,2025-06-01,1,Damaged Product,37571.74,Completed
7029,39251,118226,429,730,2025-05-31,1,Late Delivery,6687.12,Completed
7030,39254,118239,5081,526,2024-12-25,1,Damaged Product,9515.72,Completed
7031,39254,118241,5081,581,2024-12-25,1,Size/Fit Issue,43359.64,Completed
7032,39255,118244,2987,900,2023-02-25,2,Changed Mind,21528.18,Completed
7033,39260,118261,2265,299,2025-10-17,1,Quality Issue,40394.77,Completed
7034,39264,118276,8749,275,2025-08-26,1,Quality Issue,53701.2,Completed
7035,39272,118299,2028,216,2024-07-31,2,Changed Mind,5834.22,Completed
7036,39273,118303,3459,249,2025-10-27,1,Changed Mind,49328.62,Completed
7037,39282,118329,582,165,2023-02-27,1,Wrong Product,32402.49,Completed
7038,39297,118369,1637,421,2025-09-22,2,Size/Fit Issue,58013.34,Completed
7039,39307,118404,1797,732,2025-02-26,1,Late Delivery,61153.47,Completed
7040,39316,118433,7372,708,2023-01-26,1,Product Not as Expected,27271.15,Completed
7041,39328,118466,8362,671,2024-02-05,1,Changed Mind,65136.28,Completed
7042,39329,118471,5539,998,2025-11-13,1,Product Not as Expected,15593.9,Completed
7043,39335,118487,3937,258,2024-09-29,1,Quality Issue,30912.25,Completed
7044,39341,118510,4545,589,2023-03-12,2,Product Not as Expected,120922.28,Completed
7045,39344,118520,464,839,2023-12-09,1,Quality Issue,27297.72,Completed
7046,39349,118531,9413,237,2025-08-04,1,Wrong Product,17431.72,Completed
7047,39349,118533,9413,753,2025-08-04,1,Changed Mind,33239.44,Completed
7048,39374,118615,3823,156,2023-07-10,1,Damaged Product,25532.83,Completed
7049,39377,118626,9303,303,2024-12-04,1,Size/Fit Issue,30281.73,Completed
7050,39382,118640,4335,718,2023-01-07,1,Changed Mind,74041.38,Completed
7051,39392,118669,9666,303,2024-12-05,1,Late Delivery,30281.73,Completed
7052,39406,118714,8227,732,2024-01-13,1,Changed Mind,61153.47,Completed
7053,39412,118736,2651,453,2025-04-01,2,Damaged Product,32730.68,Completed
7054,39412,118737,2651,684,2025-04-01,1,Quality Issue,24811.38,Completed
7055,39440,118822,7389,551,2023-01-10,1,Damaged Product,40569.11,Completed
7056,39446,118835,7369,703,2023-04-02,1,Size/Fit Issue,52335.37,Completed
7057,39457,118867,6958,507,2024-01-26,1,Changed Mind,60624.2,Completed
7058,39465,118887,8780,201,2025-05-17,1,Late Delivery,26322.63,Completed
7059,39469,118899,3838,839,2023-12-29,1,Quality Issue,27297.72,Completed
7060,39483,118937,425,239,2023-11-06,2,Changed Mind,5123.68,Completed
7061,39487,118955,4315,905,2024-01-14,1,Product Not as Expected,34121.05,Completed
7062,39497,118985,5150,766,2025-02-05,1,Wrong Product,48070.39,Completed
7063,39498,118987,1871,187,2023-11-15,2,Product Not as Expected,22279.68,Completed
7064,39499,118992,2726,797,2025-06-10,1,Product Not as Expected,59017.62,Completed
7065,39504,119004,9668,248,2025-09-12,1,Quality Issue,1372.21,Completed
7066,39511,119022,2147,2,2025-06-03,1,Product Not as Expected,76394.93,Completed
7067,39515,119040,5284,84,2023-02-07,1,Late Delivery,12692.83,Completed
7068,39525,119062,3354,63,2023-01-31,1,Wrong Product,19746.23,Completed
7069,39525,119063,3354,394,2023-01-31,1,Changed Mind,42580.81,Completed
7070,39529,119074,5580,483,2023-09-12,1,Product Not as Expected,81445.06,Completed
7071,39530,119079,7132,571,2023-10-07,1,Damaged Product,7669.53,Completed
7072,39537,119093,9971,587,2023-04-25,1,Damaged Product,38685.73,Completed
7073,39554,119150,2472,886,2024-02-14,3,Size/Fit Issue,148005.54,Completed
7074,39554,119151,2472,31,2024-02-14,1,Size/Fit Issue,5278.2,Completed
7075,39560,119173,8820,610,2025-10-30,3,Size/Fit Issue,147665.07,Completed
7076,39561,119177,9781,297,2024-08-29,2,Damaged Product,18968.46,Completed
7077,39565,119190,6375,552,2023-09-14,1,Size/Fit Issue,36436.81,Completed
7078,39583,119231,1,537,2025-03-01,1,Quality Issue,53194.66,Completed
7079,39587,119239,5084,982,2023-12-26,1,Product Not as Expected,39666.28,Completed
7080,39598,119270,7323,711,2024-01-14,2,Changed Mind,143667.06,Completed
7081,39604,119286,7499,865,2024-03-22,1,Product Not as Expected,68180.76,Completed
7082,39619,119320,3584,35,2024-06-22,1,Damaged Product,27954.63,Completed
7083,39633,119369,2595,818,2023-05-02,1,Late Delivery,2517.2,Completed
7084,39635,119377,8777,31,2023-03-27,1,Late Delivery,5278.2,Completed
7085,39638,119381,5955,481,2023-10-26,3,Damaged Product,94019.85,Completed
7086,39642,119392,463,869,2025-09-07,1,Late Delivery,27599.74,Completed
7087,39642,119394,463,116,2025-09-07,1,Late Delivery,84644.25,Completed
7088,39643,119398,1612,577,2024-07-01,1,Wrong Product,28640.16,Completed
7089,39646,119412,4600,88,2024-07-27,1,Changed Mind,47049.95,Completed
7090,39651,119425,8032,909,2023-08-27,1,Product Not as Expected,56420.47,Completed
7091,39654,119434,8474,106,2023-02-24,2,Late Delivery,93255.16,Completed
7092,39657,119443,8433,479,2023-08-26,1,Damaged Product,1432.07,Completed
7093,39673,119490,2535,851,2024-04-27,3,Late Delivery,29520.84,Completed
7094,39674,119493,8537,919,2025-10-14,2,Late Delivery,73023.44,Completed
7095,39680,119517,820,558,2023-07-28,4,Product Not as Expected,303557.64,Completed
7096,39681,119521,4571,376,2023-11-21,1,Quality Issue,63521.81,Completed
7097,39682,119526,3717,3,2023-10-13,1,Wrong Product,43470.0,Completed
7098,39683,119528,2844,988,2024-10-22,2,Late Delivery,78158.54,Completed
7099,39684,119534,692,38,2025-06-25,1,Size/Fit Issue,76521.62,Completed
7100,39686,119541,7648,258,2023-04-29,2,Changed Mind,61824.5,Completed
7101,39689,119552,2151,990,2024-01-20,1,Late Delivery,16191.64,Completed
7102,39695,119573,3593,476,2023-01-12,1,Damaged Product,27559.44,Completed
7103,39695,119575,3593,815,2023-01-12,2,Product Not as Expected,72880.14,Completed
7104,39696,119580,8935,34,2025-12-01,1,Size/Fit Issue,54888.32,Completed
7105,39700,119593,2707,728,2025-01-28,1,Changed Mind,72056.51,Completed
7106,39703,119602,452,135,2024-07-05,1,Product Not as Expected,54446.43,Completed
7107,39708,119613,1713,396,2025-12-28,1,Size/Fit Issue,49585.04,Completed
7108,39710,119624,2665,573,2025-07-13,2,Size/Fit Issue,34422.62,Completed
7109,39719,119647,7492,310,2025-07-15,1,Wrong Product,56308.84,Completed
7110,39720,119649,4120,468,2023-10-15,2,Damaged Product,62020.78,Completed
7111,39721,119653,6317,742,2024-07-31,1,Damaged Product,47022.51,Completed
7112,39734,119693,1811,578,2024-12-14,1,Size/Fit Issue,39704.69,Completed
7113,39738,119704,6458,396,2025-08-16,1,Quality Issue,49585.04,Completed
7114,39742,119721,2042,314,2023-12-04,1,Late Delivery,18663.84,Completed
7115,39744,119727,4714,651,2023-01-02,1,Wrong Product,58787.12,Completed
7116,39745,119729,4218,604,2024-01-28,1,Product Not as Expected,36921.48,Completed
7117,39747,119735,2117,537,2025-09-13,1,Product Not as Expected,53194.66,Completed
7118,39747,119738,2117,74,2025-09-13,1,Size/Fit Issue,25500.32,Completed
7119,39748,119740,4331,839,2023-01-25,2,Product Not as Expected,54595.44,Completed
7120,39757,119762,9468,923,2023-07-17,1,Wrong Product,3340.47,Completed
7121,39757,119764,9468,623,2023-07-17,4,Wrong Product,285084.48,Completed
7122,39762,119778,1937,932,2024-02-03,2,Changed Mind,107357.38,Completed
7123,39763,119781,7481,534,2023-05-25,1,Quality Issue,3962.65,Completed
7124,39770,119804,5352,820,2025-10-30,1,Product Not as Expected,41957.83,Completed
7125,39772,119810,7540,815,2025-02-16,1,Wrong Product,36440.07,Completed
7126,39776,119828,1127,902,2023-09-18,4,Late Delivery,131860.36,Completed
7127,39780,119841,2823,602,2024-11-01,1,Quality Issue,30146.2,Completed
7128,39783,119854,3377,440,2024-05-31,1,Size/Fit Issue,53089.24,Completed
7129,39784,119855,9933,88,2023-02-17,1,Quality Issue,47049.95,Completed
7130,39791,119874,8925,87,2025-08-11,1,Damaged Product,17689.24,Completed
7131,39793,119884,4450,736,2024-09-16,1,Late Delivery,77186.9,Completed
7132,39795,119892,6980,833,2024-06-08,1,Quality Issue,49984.05,Completed
7133,39797,119897,3926,534,2025-06-21,3,Quality Issue,11887.95,Completed
7134,39808,119926,4651,439,2023-03-13,1,Damaged Product,45327.89,Completed
7135,39818,119957,7401,975,2024-06-09,2,Size/Fit Issue,105625.86,Completed
7136,39823,119969,1051,870,2024-06-20,1,Wrong Product,11548.78,Completed
7137,39833,119998,8162,706,2025-02-25,1,Late Delivery,39123.19,Completed
7138,39834,120001,7741,57,2023-01-25,1,Damaged Product,54715.65,Completed
7139,39837,120010,9301,773,2023-10-23,1,Quality Issue,10661.83,Completed
7140,39843,120033,4162,188,2025-05-13,1,Late Delivery,51035.63,Completed
7141,39854,120069,3128,394,2024-04-21,1,Wrong Product,42580.81,Completed
7142,39860,120088,4421,775,2024-08-11,1,Product Not as Expected,19621.3,Completed
7143,39862,120091,9751,546,2025-04-16,1,Changed Mind,37536.93,Completed
7144,39862,120093,9751,886,2025-04-16,1,Product Not as Expected,49335.18,Completed
7145,39871,120119,3077,847,2025-10-21,1,Changed Mind,86269.16,Completed
7146,39873,120127,3797,920,2025-03-09,3,Wrong Product,102663.18,Completed
7147,39873,120128,3797,343,2025-03-09,1,Product Not as Expected,2521.22,Completed
7148,39876,120137,9483,555,2024-05-29,1,Damaged Product,39589.69,Completed
7149,39880,120151,4128,116,2025-06-21,1,Quality Issue,84644.25,Completed
7150,39883,120162,3457,916,2023-10-15,1,Product Not as Expected,48367.88,Completed
7151,39884,120166,7647,634,2024-03-31,2,Quality Issue,78286.12,Completed
7152,39889,120179,9330,991,2025-10-15,1,Quality Issue,16315.12,Completed
7153,39891,120183,4155,836,2025-07-20,1,Changed Mind,41004.0,Completed
7154,39899,120203,5236,578,2025-07-19,1,Wrong Product,39704.69,Completed
7155,39901,120212,7255,614,2025-11-27,1,Damaged Product,54167.99,Completed
7156,39901,120213,7255,175,2025-11-27,1,Product Not as Expected,39232.57,Completed
7157,39909,120234,7370,31,2025-11-02,1,Late Delivery,5278.2,Completed
7158,39922,120266,8477,22,2024-08-27,1,Late Delivery,18377.28,Completed
7159,39924,120272,9985,716,2024-03-29,1,Quality Issue,37907.5,Completed
7160,39937,120312,1677,907,2025-04-16,1,Size/Fit Issue,22748.66,Completed
7161,39940,120319,2354,580,2023-10-12,1,Late Delivery,2770.25,Completed
7162,39941,120323,6147,170,2023-08-15,1,Wrong Product,52332.24,Completed
7163,39951,120358,683,160,2023-09-07,4,Wrong Product,238107.04,Completed
7164,39960,120391,1353,842,2024-08-25,2,Damaged Product,18848.4,Completed
7165,39976,120437,9389,513,2025-07-29,1,Quality Issue,282.11,Completed
7166,40003,120523,1115,50,2025-05-06,3,Damaged Product,95018.25,Completed
7167,40018,120568,9349,847,2023-03-27,2,Late Delivery,172538.32,Completed
7168,40018,120569,9349,684,2023-03-27,3,Product Not as Expected,74434.14,Completed
7169,40020,120576,1024,80,2025-02-26,2,Quality Issue,110151.04,Completed
7170,40022,120588,9653,333,2025-10-31,1,Product Not as Expected,33502.32,Completed
7171,40031,120610,1225,651,2024-12-10,1,Size/Fit Issue,58787.12,Completed
7172,40031,120612,1225,266,2024-12-10,1,Late Delivery,9890.24,Completed
7173,40043,120649,4591,305,2024-10-28,1,Quality Issue,26940.99,Completed
7174,40055,120688,9465,555,2025-07-09,1,Changed Mind,39589.69,Completed
7175,40055,120691,9465,411,2025-07-09,1,Damaged Product,7771.15,Completed
7176,40060,120701,7178,233,2024-05-15,1,Quality Issue,11531.39,Completed
7177,40063,120710,309,604,2024-07-07,1,Changed Mind,36921.48,Completed
7178,40063,120711,309,634,2024-07-07,1,Size/Fit Issue,39143.06,Completed
7179,40064,120714,2703,956,2025-07-23,1,Late Delivery,39326.14,Completed
7180,40072,120747,4886,36,2024-10-10,1,Size/Fit Issue,4657.36,Completed
7181,40076,120753,7869,751,2024-01-08,1,Late Delivery,67959.34,Completed
7182,40078,120763,7987,418,2023-04-02,1,Damaged Product,6259.15,Completed
7183,40082,120775,4602,363,2025-12-13,1,Quality Issue,66819.63,Completed
7184,40083,120778,6713,69,2023-12-07,1,Wrong Product,32929.62,Completed
7185,40087,120791,7962,562,2023-05-12,2,Product Not as Expected,112084.04,Completed
7186,40090,120805,4527,768,2023-09-08,3,Wrong Product,67289.19,Completed
7187,40093,120813,9365,907,2023-03-19,1,Changed Mind,22748.66,Completed
7188,40096,120823,1324,831,2023-01-15,2,Changed Mind,144852.72,Completed
7189,40096,120824,1324,35,2023-01-15,1,Wrong Product,27954.63,Completed
7190,40106,120849,3940,65,2025-07-23,1,Product Not as Expected,31994.43,Completed
7191,40115,120881,8335,734,2024-03-01,1,Damaged Product,4017.31,Completed
7192,40124,120902,5438,479,2023-08-16,1,Wrong Product,1432.07,Completed
7193,40129,120916,1914,694,2023-08-20,1,Damaged Product,75656.77,Completed
7194,40130,120920,1962,739,2024-01-05,1,Product Not as Expected,49616.69,Completed
7195,40136,120940,12,442,2024-07-06,1,Product Not as Expected,63464.4,Completed
7196,40148,120975,2832,975,2024-04-01,1,Product Not as Expected,52812.93,Completed
7197,40154,120992,9134,35,2024-05-03,1,Late Delivery,27954.63,Completed
7198,40159,121005,4713,513,2025-08-14,1,Late Delivery,282.11,Completed
7199,40166,121023,7229,376,2024-04-29,1,Wrong Product,63521.81,Completed
7200,40167,121028,6277,193,2025-12-22,1,Size/Fit Issue,87985.05,Completed
7201,40178,121066,4107,474,2025-08-27,2,Quality Issue,7685.64,Completed
7202,40178,121067,4107,427,2025-08-27,1,Product Not as Expected,43138.66,Completed
7203,40190,121100,3141,2,2024-08-28,3,Changed Mind,229184.79,Completed
7204,40195,121110,7985,734,2025-03-16,1,Wrong Product,4017.31,Completed
7205,40196,121112,2198,124,2024-05-03,1,Late Delivery,32253.1,Completed
7206,40197,121117,1390,891,2025-03-22,2,Product Not as Expected,63576.1,Completed
7207,40211,121162,6704,833,2025-03-20,2,Quality Issue,99968.1,Completed
7208,40212,121164,4571,564,2024-06-05,1,Damaged Product,75701.18,Completed
7209,40214,121172,8027,886,2025-01-04,1,Product Not as Expected,49335.18,Completed
7210,40219,121193,6857,542,2024-07-11,1,Product Not as Expected,71946.34,Completed
7211,40224,121203,3799,51,2025-07-04,1,Product Not as Expected,6891.96,Completed
7212,40229,121220,1035,450,2024-10-04,1,Late Delivery,21499.43,Completed
7213,40231,121228,259,116,2025-09-22,1,Late Delivery,84644.25,Completed
7214,40232,121232,8664,859,2024-09-12,4,Damaged Product,207364.32,Completed
7215,40236,121239,9391,581,2024-08-23,2,Size/Fit Issue,86719.28,Completed
7216,40237,121246,1180,1000,2024-07-25,1,Damaged Product,35293.76,Completed
7217,40244,121260,2201,388,2024-02-16,1,Product Not as Expected,31725.59,Completed
7218,40249,121276,7218,266,2023-09-27,1,Product Not as Expected,9890.24,Completed
7219,40251,121286,8650,407,2024-03-03,1,Wrong Product,20801.56,Completed
7220,40260,121308,6246,855,2025-05-17,2,Late Delivery,100185.38,Completed
7221,40261,121313,2158,484,2024-12-30,1,Wrong Product,62844.55,Completed
7222,40269,121341,4593,671,2024-12-28,1,Damaged Product,65136.28,Completed
7223,40269,121344,4593,649,2024-12-28,3,Product Not as Expected,157397.19,Completed
7224,40271,121351,3505,49,2025-06-06,1,Changed Mind,52319.21,Completed
7225,40272,121354,5774,382,2024-09-13,1,Late Delivery,63751.27,Completed
7226,40275,121368,7154,946,2023-10-26,1,Damaged Product,10079.07,Completed
7227,40278,121380,9306,617,2023-11-30,2,Changed Mind,75476.16,Completed
7228,40285,121398,1248,585,2024-07-02,1,Damaged Product,22512.71,Completed
7229,40289,121409,5197,27,2023-05-20,1,Product Not as Expected,29873.78,Completed
7230,40301,121448,6738,483,2024-01-02,2,Damaged Product,162890.12,Completed
7231,40326,121519,8402,750,2023-07-13,1,Wrong Product,32361.89,Completed
7232,40335,121551,386,651,2024-06-26,1,Damaged Product,58787.12,Completed
7233,40345,121571,1333,365,2025-11-14,1,Changed Mind,21560.8,Completed
7234,40348,121575,8753,523,2023-02-24,1,Wrong Product,19573.08,Completed
7235,40365,121625,9649,418,2025-07-17,1,Changed Mind,6259.15,Completed
7236,40385,121678,1505,288,2025-09-05,2,Product Not as Expected,37713.7,Completed
7237,40393,121702,2547,539,2025-11-10,1,Changed Mind,59193.59,Completed
7238,40396,121709,3669,60,2023-12-27,1,Late Delivery,71063.14,Completed
7239,40397,121711,6519,9,2023-12-18,1,Quality Issue,61804.18,Completed
7240,40403,121723,8484,122,2023-03-06,1,Quality Issue,61466.27,Completed
7241,40417,121765,4360,923,2025-08-20,2,Late Delivery,6680.94,Completed
7242,40432,121818,3588,448,2024-12-02,1,Late Delivery,37758.23,Completed
7243,40453,121883,9664,248,2023-11-25,1,Damaged Product,1372.21,Completed
7244,40461,121907,6211,553,2025-02-26,1,Late Delivery,55937.83,Completed
7245,40479,121952,1305,705,2025-06-28,2,Changed Mind,96888.84,Completed
7246,40482,121958,3295,227,2024-09-25,1,Changed Mind,15855.11,Completed
7247,40494,121987,2528,877,2024-04-17,2,Quality Issue,61139.66,Completed
7248,40498,122003,1324,126,2025-12-22,1,Late Delivery,60903.13,Completed
7249,40500,122013,542,525,2023-08-16,1,Quality Issue,64720.45,Completed
7250,40505,122021,3314,193,2024-05-11,1,Changed Mind,87985.05,Completed
7251,40522,122060,8520,385,2025-08-22,1,Late Delivery,51195.51,Completed
7252,40528,122078,3924,201,2024-02-22,1,Size/Fit Issue,26322.63,Completed
7253,40532,122088,1800,106,2023-06-25,1,Quality Issue,46627.58,Completed
7254,40534,122093,1019,49,2023-05-05,1,Late Delivery,52319.21,Completed
7255,40534,122095,1019,190,2023-05-05,1,Wrong Product,31464.71,Completed
7256,40537,122105,6321,547,2025-10-28,1,Size/Fit Issue,12707.2,Completed
7257,40539,122111,6471,998,2023-12-20,2,Changed Mind,31187.8,Completed
7258,40544,122123,503,497,2024-12-17,2,Damaged Product,104184.82,Completed
7259,40549,122140,3354,116,2025-03-20,1,Wrong Product,84644.25,Completed
7260,40556,122163,1486,324,2023-10-31,1,Changed Mind,65084.11,Completed
7261,40556,122164,1486,200,2023-10-31,1,Damaged Product,26990.4,Completed
7262,40588,122251,973,124,2024-08-23,2,Size/Fit Issue,64506.2,Completed
7263,40599,122283,2951,69,2024-12-26,1,Wrong Product,32929.62,Completed
7264,40600,122287,6123,53,2025-09-13,1,Wrong Product,69627.87,Completed
7265,40600,122288,6123,462,2025-09-13,1,Quality Issue,42608.45,Completed
7266,40615,122333,4182,176,2023-08-25,2,Size/Fit Issue,9811.52,Completed
7267,40618,122341,1496,353,2025-01-30,1,Quality Issue,44608.27,Completed
7268,40624,122361,7638,815,2025-03-04,1,Size/Fit Issue,36440.07,Completed
7269,40629,122378,5894,542,2023-05-30,1,Damaged Product,71946.34,Completed
7270,40631,122385,2567,383,2023-06-16,1,Late Delivery,37571.74,Completed
7271,40631,122386,2567,106,2023-06-16,2,Changed Mind,93255.16,Completed
7272,40638,122405,9044,508,2024-06-20,1,Product Not as Expected,66003.7,Completed
7273,40643,122421,4993,167,2024-03-07,1,Quality Issue,43711.63,Completed
7274,40647,122434,2236,63,2024-08-09,1,Quality Issue,19746.23,Completed
7275,40664,122484,9626,779,2024-12-18,1,Changed Mind,52000.66,Completed
7276,40665,122492,7984,811,2025-12-18,1,Product Not as Expected,29935.48,Completed
7277,40673,122522,4354,58,2025-03-28,1,Changed Mind,46121.52,Completed
7278,40676,122536,2298,61,2025-05-14,2,Late Delivery,110656.1,Completed
7279,40677,122537,6807,250,2023-02-20,1,Wrong Product,38589.27,Completed
7280,40683,122553,7819,838,2023-04-08,1,Wrong Product,67576.45,Completed
7281,40684,122556,8599,461,2024-04-15,1,Wrong Product,57237.0,Completed
7282,40685,122561,5448,122,2025-10-10,1,Damaged Product,61466.27,Completed
7283,40695,122591,4777,377,2024-07-21,1,Wrong Product,38654.29,Completed
7284,40697,122593,3717,603,2023-10-14,1,Changed Mind,3198.92,Completed
7285,40704,122619,4586,678,2024-12-27,3,Late Delivery,148161.96,Completed
7286,40720,122664,6569,259,2024-02-04,1,Quality Issue,3555.42,Completed
7287,40726,122681,1343,678,2025-10-23,1,Changed Mind,49387.32,Completed
7288,40730,122697,9077,907,2023-03-21,1,Wrong Product,22748.66,Completed
7289,40738,122716,485,682,2023-06-13,1,Damaged Product,88961.65,Completed
7290,40739,122719,7269,758,2024-02-13,1,Damaged Product,70684.62,Completed
7291,40739,122721,7269,98,2024-02-13,1,Size/Fit Issue,53476.38,Completed
7292,40743,122734,7978,68,2025-08-14,2,Quality Issue,121371.2,Completed
7293,40747,122745,732,901,2025-01-08,1,Late Delivery,49064.78,Completed
7294,40749,122753,7071,887,2023-01-22,1,Quality Issue,31901.21,Completed
7295,40754,122769,8687,804,2025-05-20,1,Late Delivery,65569.03,Completed
7296,40764,122803,7438,688,2024-08-23,1,Size/Fit Issue,57528.79,Completed
7297,40771,122824,6294,66,2025-08-21,2,Wrong Product,34586.64,Completed
7298,40775,122834,8308,469,2025-08-03,3,Size/Fit Issue,229760.67,Completed
7299,40776,122838,1409,247,2025-09-06,1,Late Delivery,54589.55,Completed
7300,40779,122845,9614,820,2023-10-22,2,Changed Mind,83915.66,Completed
7301,40797,122897,6824,357,2024-03-02,1,Size/Fit Issue,38950.15,Completed
7302,40799,122901,8754,812,2024-03-15,1,Changed Mind,27440.22,Completed
7303,40806,122919,2735,636,2025-08-05,1,Wrong Product,27784.14,Completed
7304,40815,122949,1265,319,2023-06-06,1,Product Not as Expected,1269.69,Completed
7305,40820,122970,8480,288,2025-05-07,3,Quality Issue,56570.55,Completed
7306,40823,122974,5718,834,2024-07-27,1,Size/Fit Issue,10608.23,Completed
7307,40827,122983,3303,76,2023-11-13,1,Damaged Product,24691.22,Completed
7308,40833,123002,1492,188,2023-08-15,2,Product Not as Expected,102071.26,Completed
7309,40839,123017,1020,811,2025-02-11,1,Changed Mind,29935.48,Completed
7310,40849,123044,1432,294,2025-02-17,2,Quality Issue,83799.74,Completed
7311,40853,123055,666,192,2024-03-31,1,Damaged Product,52336.65,Completed
7312,40856,123065,1340,627,2025-10-01,1,Late Delivery,38712.55,Completed
7313,40860,123081,2088,818,2025-04-15,1,Late Delivery,2517.2,Completed
7314,40862,123084,9418,82,2025-06-21,1,Wrong Product,40379.87,Completed
7315,40864,123092,9310,990,2025-12-12,1,Damaged Product,16191.64,Completed
7316,40865,123095,1382,78,2025-03-20,1,Wrong Product,40031.47,Completed
7317,40868,123104,205,320,2025-02-15,1,Damaged Product,28226.5,Completed
7318,40875,123123,4463,97,2025-04-08,1,Quality Issue,6899.98,Completed
7319,40885,123146,6985,990,2023-04-14,1,Changed Mind,16191.64,Completed
7320,40895,123173,8210,537,2023-02-25,1,Late Delivery,53194.66,Completed
7321,40901,123185,4730,144,2023-07-24,2,Late Delivery,80939.08,Completed
7322,40918,123243,100,395,2025-07-03,1,Size/Fit Issue,32399.17,Completed
7323,40919,123246,774,485,2025-08-15,1,Changed Mind,56542.66,Completed
7324,40922,123256,3774,995,2024-10-04,1,Wrong Product,22086.79,Completed
7325,40923,123262,2216,68,2025-01-03,1,Changed Mind,60685.6,Completed
7326,40928,123272,4889,883,2023-03-14,1,Damaged Product,70912.74,Completed
7327,40932,123280,8017,38,2024-09-04,3,Size/Fit Issue,229564.86,Completed
